review,label
"I stumbled on to this site while looking for a video or DVD of the 1959 version Porgy and Bess with Sammy Davis as Sportin' Life. If anyone finds this on a home movie format please let me know. I talk to my daughters all the time about things that they think are new which, actually have already been done. We went to see a live theater of version a couple of years ago and all I could talk about was this film. Sadly my daughters cannot remember seeing Sammy Davis Jr. in any production, although they have heard of him. Needless to say, they're not familiar with the other great actors in the film. It is a major oversight not to have this classic film (because of the cast) on a home movie format for collectors and for future generations. Anyway, in my opinion this version was the best!",1
"I tried. I really did. I thought that maybe, if I gave Joao Pedro Rodrigues another chance, I could enjoy his movie. I know that after seeing O FANTASMA I felt ill and nearly disgusted to the core, but some of the reviews were quite good and in favor, so I was like, ""What the hell. At least you didn't pay 10 dollars at the Quad. Give it a shot.""<br /><br />Sometimes it's better to go to your dentist and ask for a root canal without any previous anesthetic to alleviate the horror of so much pain. I often wonder if it wouldn't be better to go back to my childhood and demand my former bullies to really let me have it. On other occasions, I often think that the world is really flat and that if I sail away far enough, I will not only get away from it all, but fall clear over, and that some evil, Lovecraftian thing will snatch me with its 9000 tentacles and squeeze the life -- and some french fries from 1995, still lingering inside my esophagus -- out of me.<br /><br />Is there a reason for Odete? I'd say not at all... just that maybe her Creator thought that writing a story centered on her madness (one that makes Alex Forrest look like Strawberry Shortcake) look not only creepy, but flat-out sick to the bone. She first of all decides to leave her present boyfriend (in shrieking hysterics) because she wants a child and he believes they're too young. She later crashes a funeral of a gay man, and -- get this -- in order to get closer to him, she feigns being pregnant while insinuating herself into the lives of the dead man's mother and lover in the sickest of ways. Oh, of course, she shrieks like a banshee and throws herself not one, but a good three times on his grave. And there's this ridiculous business that she progressively becomes ""Pedro"" which sums up some weak-as-bad-tea explanation that love knows no gender. Or something.<br /><br />I'd say she's as nuts as a can of cashews, unsalted. But then again, so's the director. And me, for taking a chance on this. At least the men look good. Other than that... not much else to see here.",0
"I give it a 2, because of the beautiful Mediterranean Greece, otherwise it would be 1. When Nicholas Cage came into with his first lines, I thought he was just kidding. Cage as an Italian ?? I'm sorry, but very wrong actor who's acting is also BAD, not to mention his Italiano accent. The story is very loose, it might have been good, but with other actors and obviously with other screenplay. The camera is great, photography also but why the hell did you cast Nicholas Cage and Penelope Cruz for the role. Please don't get me wrong, I don't have anything against Cage, he has some really great movies, but he obviously isn't for every role. It's really a pity that the cast wasn't better set, because the story has potential.",0
"This was a surprisingly very good movie, and an interesting idea.. However, it was just a little bit disappointing in that the 'Twist' was a little too predictable and just a bit too early on in the movie. Whilst watching, it started to get a little bizarre and confusing to the point that, the only reasonable outcome possible was the inevitable plot twist, but it certainly did not ruin this movies flow. There were superb performances, there was never a dull boring moment, so totally well worth watching this one. It kept me interested right up until the end, and for me there isn't many movies that can do that these days. I highly recommend people watch this terrific little movie.",1
"The film was very outstanding despite the NC-17 rating and disturbing scenes. In reality things like this do happen and that is why this movie shows a lot of it. It all starts with Maya (Rosario Dawson in superb performance) whose recently started attending college has everything going well for her. She meets Jared (Chad Faust in a terrific performance) at a frat party who turns out to be a real gentleman and sweet. He invites her out to dinner. They look at the stars from a bridge and they end going to his apartment. They talk and takes her to the basement were they become flirtatious with each other. She tries to put an end to it, but he rapes her. This incident scars her. She goes to a club meets a bartender/DJ Adrian (greatfully played by Marcus Patrick) who sees that she is getting to drunk and helps before she goes to far. They strike a friendship. He also does drugs and Maya starts using as well. In other words introduces her to a different world. She starts going back to school and working as TA (Teaching Assistant) and spots Jared as one of the students. While the students are taking a Midterm, she catches Jared cheating. Jared tries to smooth talk Maya, but she still has the upper hand decides to invite him to her place. Will history repeat itself? Or Will Maya have a surprise for Jared? You watch the movie. Excellent A. Rosario Dawson portrays the role with focus and endurance. Chad Faust does not like he can be a rapist, but he does a terrific job as Jared. Marcus Patrick is very brilliant the man who saves Maya and coaches her into a new world. This film deserves an award.",1
"If you want to know what kind of music white people listened to in 1974, this is the movie for you. But you'll have to listen to a lot of flutes and violins, too (see my remarks on My Girl 1 for the reference).<br /><br />Indulgent admission: I approached My Girl 2 with cynicism and annoyance, having just viewed its predecessor. But as an adoptee preparing to finally set upon a search for my birthmother, My Girl 2 made me look, with its theme of searching for mother.<br /><br />Put another way, anything I liked about My Girl 2 had nothing whatsoever to do with My Girl 2, but relating to a protagonist who asks, like so many adoptees, ""who's my mama""? And if there are home movies of my mom in an acting troupe, I'll be sure to make my own movie about it.<br /><br />People are listless. Movies should not be listless. My Girl 2 (like My Girl 1) is just...listless.<br /><br />Avoid unless you're a complete sap who's comforted by a series of small annoyances.",0
"I saw the original ""Chorus Line"" on Broadway God knows how many times and felt the passion, despair and joy come from this live experience in the theater. Michael Bennett knew he would have to re-imagine ""Chorus"" for the screen but could never figure out how to do it. If the man who came up with the show is stumped - that should answer your question. There are some shows that are simply made to be seen live - with an audience. However, Richard Attenborough fresh of the musical work of ""Ghandi"" and dancing with animals in ""Doctor Doolittle"" ended up directing this film which bore little to no resemblance to the stage show. Horrible songs were added (Surprise! Surprise!), great songs were dropped or given to other characters (which didn't make sense). Michael Douglas was mis-cast. People that couldn't dance tried to act and there was the sexy ""Landers"" woman who couldn't sing, act, or dance - I guess she had just finished being Ghandi's wife. The dances by Jeffrey Hornaday look like nothing more than schlock from ""Flashdance"" rejects and nothing works. I sat there stunned at how something so riveting and emotional could be drained to nothing. If you truly love this show and it is coming back to Broadway in 2006 - see it but don't think that the long running musical event that was ""A Chorus Line"" has any thing at all to do with this film.",0
"what was Bruce Willis thinking when he signed on for this one?? this one made no sense to me.. i was so confused by it, it wasnt funny at all.. I dont even know why Disney made this one.. Bruce is a Great actor whom ive liked for a Long time .. and this disappointed me a lot.. Pass this one by on the video shelf....",0
A brutally straightforward tale of murder and capital punishment by the state. So painfully slow and accurate in the description of capital punishment (from the preparation of the gallow to the victim p***ing in his own pants before dying) it has the power to change your mind about death penalty. The whole Dekalog originated from this story: the Dekalog screenwriter was the powerless lawyer unsuccessfully trying to defend and then console the accused.,1
"Sure I've seen bad movies in my life, but this one was so bad that I actually became angry in the theater. I wanted my money back. I wrote to the director asking him to refund my movie ticket, of course I didn't receive a refund (or even a reply) but it's the point that matters. On a scale of 1-10 I give this movie a -42. Why did the ""Jeep"" (Chevy Blazer??) stop running from being hit with a bat? Why did they hit the ""Jeep""(Chevy Blazer?????) with the bat in the first place instead of cracking the bum's skull? The plot was thin, the movie filled with obvious clichés, and certain parts of it just didn't make any sense.",0
"I watched this movie when Joe Bob Briggs hosted Monstervision on TNT. Even he couldn't make this movie enjoyable. The only reason I watched it until the end is because I teach video production and I wanted to make sure my students never made anything this bad ... but it took all my intestinal fortitude to sit through it though. It's like watching your great grandmother flirting with a 15 year old boy ... excruciatingly painful.<br /><br />If you took the actual film, dipped it in paint thinner, then watched it, it would be more entertaining. Seriously.<br /><br />If you see this movie in the bargin bin at S-Mart, back away from it as if it were a rattlesnake.",0
"I really appreciate what Jung-won had done before his death. Everything. I want to say that his choice for love is unselfish. If he chose Da-rim , that will be good for him. But Da-rim will need more time to recover from his death. Obviously he does not want to let it happen. As he did in the film, he chose giving up. So it was just temporary agony for Da-rim.<br /><br />As comparison, My Life Without Me is very different. Their behavior shows big difference between eastern culture and western culture. I cannot say which is better. Every one can has right to choose. That is totally up to you. Life is equal for everybody. We can live only once. Any choice is acceptable if only you think it is fit for you.<br /><br />In truth the slow pace of the film cannot be the excuse for rejecting the movie. Just calm down. You will get more from the movie.<br /><br />One of the best Korean movies I ever watched. 9/10",1
"In the days before gore and sex took over, real horror films were made. Castle of Blood is, in my estimation, one of the finest, although other reviewers have given it mixed ratings. In an odd sort of way it reminds of the more recent The Others, which was in the theaters a couple of years ago.<br /><br />Director Antonio Margheriti remade his own picture in 1970 titling it this time Web of the Spider (AKA Nella Stretta Morsa del Ragno). Why he did this I do not understand, although the remake starred Anthony Franciosa and Klaus Kinski and was very good in its own right. Perhaps he saw a good story and wished to tailor it more to American audiences. I do not really know. It is interesting that he did the original in black and white and the remake in color.<br /><br />Castle of Blood is excellent Italian Gothic. La Danza Macabra is said to be an unpublished work of Edgar Allen Poe, who ""appears"" in this film. Poe and Lord Blackwood, owner of a haunted castle, bet American writer Alan Foster (George Riviere) that he cannot spend All Souls Night in said castle and survive. Foster eagerly accepts the bet but soon regrets it, for he is witness to a series of murders committed by ghosts. It seems that the ghosts come back to life once every few years but are doomed to re-enact the crimes they committed in life. Lord Blackwood conveniently forgot to tell Foster that his blood is needed for them to resurrect themselves on the next All Souls Night! <br /><br />It does not take Foster and the beautiful Elisabeth Blackwood (portrayed by the incomparable Barbara Steele) long to fall in love, even though their romance is doomed, because Elisabeth is one of the ghosts. I will not give the ending away, but will just say that Castle of Blood is every bit a romantic tragedy as it is a horror story. <br /><br />Comments. This film is greatly atmospheric, even by the excellent standards of the Italians. My personal opinion is they do true horror better than anybody, and the somewhat dim black and white filming only enhances this. In fairness, Web of the Spider was fine in its own right, even with color and greater brightness. I loved the lingering shots, something most modern day directors do not have the patience for. Indeed, when Alan first enters the doomed castle, we are treated to several minutes of him doing nothing but roaming around from room to room, the dread ands unease building in his face and mannerisms. By the time the first ghost appears, the audience is thoroughly primed and ready. There is wonderful dialogue between Alan and the ghosts, something else not often done in standard ghost stories. There are also memorable scenes, very visual for this type of film. Elisabeth's ""murder"" and the dance scene (reminds somewhat of the similar dance of the ghouls in 1962's Carnival of Souls) were particularly good.<br /><br />Sadly, few general interest viewers will ever hear of, much less see, this film. That is a shame, for this one is a cut above the rest. I got my copy from Sinister Cinema and am not certain if it can be purchased anywhere else. For persons interested in this genre, it is a must see.",0
"Been lurking for a couple of years or so. I have never been moved to post on here before, so perhaps this movie is worth a star for that, but I doubt it. I just watched it on DVD, having missed it in the movies due to illness and never got around to watching it till now. I had not read extensively about it, certainly not even thought about the movie in some months. It was just what the buddy picked up in the store, so it got watched.<br /><br />Bad mistake.<br /><br />The shot I spoke of in the the summary up top is in the trailer and on the poster. Right from the off, Jason Statham has hair. Like in no other GR movie. Or any JS movie that I've seen. At least not in the quantities on display here. And Ray Liotta in underpants SHOULD be advance warned. It's scary and funny but not in a ha-ha-humour way. Its more in an almost-TheOffice-but-slightly-mutated-and-so-failing-sort-of-humour way. They each say the same thing: ""This movie is not like anything you expect this movie to be.""<br /><br />Now, based on previous, extensive, movie-watching experience, I expected this movie to be a few things. Like:<br /><br />() Coherent,<br /><br />() Interesting or engaging,<br /><br />() Not a complete and utter farrago of navel-gazing,<br /><br />() Something more substantive than a motley bunch of badly-realised fables from what is just a standard eastern mystic ideology dressed up as a ""cool, modern, self-aware art-form"",<br /><br />() Hopefully better than ""The Idiots"".<br /><br />As you may have guessed by my tone, it thoroughly failed to check any box above. Instead it was:<br /><br />(x) Badly edited {pace all over the shop, 70s-amateur high-8 style jump cuts, incomprehensible ""plot"" ""twists!!!"" delivered through hackneyed flash-back montages, I could go on...},<br /><br />(x) Shot as if by a depressed 14yr-old goth who'd just spent the weekend watching Truffaut and Godard with the drapes drawn<br /><br />(x) So up its own behind with the whole ""I'm really smart, me"" motif/ message, that it feels determined to repeat it every 20 minutes or so, just to make sure the dumb people (ie: everyone who doesn't like it) in the audience make sure they get the point,<br /><br />(x) A genuine waste of my time.<br /><br />As for the undoubted ability of some people to ""get"" something from this, fine. I'm glad you enjoyed it. One poster said something that caught my attention: under-25s probably understood it better because of the editing. Maybe, but editing is supposed to make your work more accessible, not less. As for the ""Genius is only recognised by the enlightened"" brigade out there, go suck an onion and grow up. There is nothing more presumptuous and self-serving than people who say the reason another person doesn't know great art is because they don't understand the 'craft /materials /moon cycle /filaments of supreme rational thought' which the 'auteur /poet/ artist/ palm reader/ idiot savant' is using to explain his or her 'vision /grand scheme /oneness with Gaea /great big bucket of dog-sick'.<br /><br />For me and many, many more people, its garbage. <br /><br />Movies, art, stories, poetry, anything designed to be viewed by another human is supposed to be engaging and moving. In some direction be it metaphorical, spiritual, emotional or whatever you're having yourself.<br /><br />The only way this moved me was forward in time, two hours closer to my own inevitable demise. ""The greatest trick He ever pulled was making You believe Any Part of this movie meant Anything at All""<br /><br />And now, please, by all means, toast my buns for me.",0
"In this movie ""Virtual Sexuality"" the 17 year old Justine is not lucky in love. One day when she is stood up, she goes with her friend to a virual reality conference, there she is introduced with a machine that can change your look, dody and whatever you like in Virtual Reality. She decides to try it out, but begins to make a boyfriend of her own, her dreamdate. Then suddenly there is an explosion in a gas pipe and her creation comes to life. I'll say no more, you'll have to watch the movie, which is quite fun to watch.",1
"OK if you are looking for a fun lesbian romp. This is NOT the movie If you are looking for a fun movie with hot sociopathic characters (in the vane of 'cruel intentions' or 'wild things') This is NOT the movie if you are looking for a classic vampire lesbian seductress's movie. This is NOT the movie.<br /><br />However if you are looking to wast an hour of your life, this is your movie. It is badly written, badly directed,badly scored, badly filmed.It had bad special effects...i mean really bad special effects. I think that you can actually generate the same special effects in imovie lol.<br /><br />IT REALLY IS A PRETTY BAD MOVIE.<br /><br />The actors were classic starlet beauties however look more like porn stars. it is shot like a soft core porn however you never get the money shot and the actors all look bored out of their brains. the 'girl on girl' scenes, which suck btw, were so LAME that there hardly worth mentioning. go watch the 'almost sex scenes' on youtube cos that's the only reason you would want to watch this movie and even there not worth it.<br /><br />A WAST OF MONEY AND TIME!!! don't even pick it up, go watch 'Cruel intentions 2' instead - same movie without the bad special effects, bad storyline,bad writing,bad dialog and bad acting. actually i might go watch it now just to purge my mind",0
"Loony Tunes have ventured (at least) twice into the future. The first time was with the brilliantly funny ""Duck Dodgers"". The latter time was with this  um  effort. ""Loonatics Unleashed"" isn't without merit, and might be considered a good product were it not that it isn't up to Warner Brothers quality. WB cartoons are noted for their cheeky humor, appealing at least as much to adults as to children. These pedestrian superhero episodes, on the other hand, cannot fail to convince adults to pass them up.<br /><br />The premise of the series is that 6 ordinary individuals (2 bunnies, a Tasmanian devil, a duck, a roadrunner, and a coyote) live on the ""city-planet"" of Acmetropolis and acquire super powers when a meteor strikes the planet in 2772. What's confusing is that the titles section features these individuals with a count-up to 2772 from the 21st Century. Cute, but frelling stupid.<br /><br />In each episode, the super sextet  amid mildly amusing but essentially banal banter  fight various super villains. For the most part, these are types that appear in every mediocre superhero adventure series and even some of the better ones. Like many mediocre superhero series, this one takes its villains far too seriously for the context. And of course these guys are the only characters that laugh  the usual evil laugh, of course. Why is it that villains in predictable superhero adventures always  ALWAYS  laugh evilly at every opportunity? Animated material of this sort seems to leave laughter exclusively in the province of villains and (occasionally) their henchpeople and/or henchthings.<br /><br />In point of fact, the makers of this series missed their best bets right from the get-go. The superpowers of the characters are sometimes based on their previous normal abilities, but sometimes not. The problem here is that we don't see enough WB looniness. Lexi and Ace have fairly ordinary biologically generated energy weapons and have virtually no personality traits one could describe as ""Bugs-like"". What we have here is basically the silly and drekish ""Teen Titans"", including its overly ""modern"" animation ""look"", but with animals. Feh.<br /><br />The other misstep by the program's creators is (or are) the villains. As noted before, these are not terribly imaginative and do the evil-laugh bit excessively. Amazingly, the writers totally missed the obvious technique of making villains from stock WB characters as well as the protagonists. Adding to the fun could have been, say, Jupiter Sam  as well as The Fudd, still hunting wabbits  as well as Tech E. Coyote converted into a really neurotic villain  and so on. Ah, the sadness of missed opportunities.<br /><br />Sadly, this whole production has gone into too much overtime (that is, a 2nd season). Nevertheless, we can rejoice that there's something new out there for the 14-going-on-9 crowd. The rest of us can hope for a 3rd season of Duck Dodgers.",0
"It's 2005, my friends...a time of amazing special effects and an age of technology. So, why can't we see a movie that's a little more thought out than this cheesy low-budget film. I've seen a lot of low-budget movies that rock my socks off, but this one...it's almost as if it's trying to be horrible. Just...don't...watch it. I can look past lack of special effects and computer generated scenes if the acting itself was at least good. I feel like a small child produced this entire movie. There's not even an original plot line. Vampire Assassins, in itself is one big plot hole with an attempt to mock itself. Can someone tell me if, perhaps, this was designed as a comedy movie and I just didn't know it? It makes me wonder, what does the sequel have in store for us who so loved the first installment?",0
"Let's summarize how dumb this movie is with two details : Arnold to Antichrist : ""Let's see who is meanest"" said with a straight face. And you can tell they were not trying to be funny.<br /><br />How do you think Arnold will battle the evil of all evils?<br /><br />Blessed Water, A crucifix, a priest..nooo! with a bazooka, yes not even Satan expected it they're so clever.<br /><br />After an engaging beginning (which reminds you of Devil's Advocate) it goes nowhere. Somebody get me those two hours of my life back. Don't ever watch it, rent it, lest buy it.<br /><br />",0
"""Fear Of A Black Hat"" is everything the (much weaker) ""CB-4"" SHOULD have been. Rusty Cundieff's satirical eye is ruthless, as he folds, spindles, and mutilates every aspect of hip-hop trends and culture. Does ""FoaBH"" resemble Spinal Tap? Yes, a bit. Is it derivative of Spinal Tap? No, not really. The aim is more focused, the satire is better focused, and to be honest, it's funnier.",1
"This one is a cut above the usual softcore T&A, with the spirit of a dead actress returning to claim the film role she believes is rightfully hers, and using the body of an aspiring young actress to do so.<br /><br />As always, the gorgeously sexy Amber Newman the is main attraction; her sensuous presence overshadows the mildly attractive, Shauna O'Brien<br /><br />Plot: *1/2 out of ****<br /><br />Sex/nudity: *** out of ****",0
"Time line of the film: * Laugh * Laugh * Laugh * Smirk * Smirk * Yawn * Look at watch * walk out * remember funny parts at the beginning * smirk<br /><br />Unfortunately, this movie has a good concept that it grinds to the ground.",0
"What is very French about this film is the time taken to establish the two leading characters. This might require a bit of patience, especially since neither is ""attractive"" in the typical Hollywood definition of such. However, once the ""heist"" kicks in, the film rushes forward quickly, perhaps at times too quickly. But it is a real rollercoaster ride and if you don't look too closely it is all quite believable. The kind of film that you know Hollywood would have botched up.",1
"I caught this movie on Sci-Fi before heading into work. If you've any interest in seeing Dean Cain dive and avoid being enveloped in flames at least a dozen times, this movie is for you. If that doesn't peak your interest, well, I'm afraid you'll wish that YOU were the one about to be enveloped in flames, because this movie is pretty bad. The acting, to begin with, is awful, awful, awful. The characters are all completely obnoxious, and the dialogue is worse than your typical Z-grade, Sci-Fi movie. Towards the end, the movie began to remind me of 'Hollow Man' (complete with escape via elevator shaft), except with a Dragon, not a naked, invisible man. Unlike other similar flicks, however, this one wasn't even awesomely bad...it was just plain bad.",0
"In the tradition of ""neo"" film noir flicks like ""Chinatown"", this film focuses on a crime mystery in a bleak realm with a bit of character insight blended in. The typical noir characters thoughout, including the cop out to prove himself, a damsel in distress and a bad, bad guy. Sharky's Machine gets a 9 out of 10 for its cinematography first, plus its direction, story, strong character acting and superb jazz score. Available on DVD, though the soundtrack itself is out of print (but available ""used"" on some auction sites). Filmed on location in beautiful downtown Atlanta (novelist Diehl's hometown) and the uncluttered, circa 1979 look of the city would make an old-time Atlanta citizen or visitor long for the old days before 12-lane interstates crisscrossed the city, a cinematographer's dream at that time. This was Rachel Ward's first USA feature film.",1
"Having seen 'only' about 200 Hong Kong films in my time, I have to say this film is among my very top favorites. Not only is the plot engaging (and in some ways surprising, which these days is rare for any movie), but the chemistry between the two lead actors is superb. Top notch casting! And while often even the most serious HK films tend to insert quite a bit of humor in between all the drama and action, often spoiling the mood a bit, here the jokes are kept subtle and woven into the plot, even improving character relations. The music is also very well done, and the two main themes are very beautiful. With the release of the HK special Edition, they've even cleaned the picture (first release was grainy) and the subtitles, even if the quality of the translation is still lacking (nothing new there). All in all, if you have to see a HK film that isn't directed by John Woo or have Chow Yun Fat in it, this should be at least on your short list! A truly fascinating and entertaining watch!",1
"I bought Bloodsuckers on ebay a while ago. I watched parts and deemed it just too dumb to review again. The excessive amount of watery 'blood' at the beginning is just plain obsolete - not to mention the ""whip-around"" wind sounds. My friends and I made a super low budget movie, and the effects still exceeded this crap fest.<br /><br />As for the amount of mistakes in this movie, there are way too many to count. I knew one of the actors - believe it or not, he was my THEATRE teacher. HA! <br /><br />Final verdict: Don't bother with this ""horror"" flick. <br /><br />3 Stars (out of a possible 73)",0
"I can just about understand why some people might wish to stress this film's link with the Eighties but I really wouldn't say it's an accurate depiction of most peoples' lives in that era - even on the poorest Bradford estates. It is however typical of the blunt agitprop rubbish the dear old Royal Court Theatre was churning out at that time. Plenty of 'right-on' artistry for small, small audiences but enough well-connected backslapping to ensure future commissions for turgid playrights. IThe simple fact is that if you want to reflect upon truer common experience you'll find millions more nodding in knowing agreement to love and live as depicted in 'Gregory's Girl'. <br /><br />I would be tempted to call this a 'kitchen sink' drama but that would be doing a great disservice to the plumbing industry. However, as far as having a decent script is concerned, this film is indeed all washed up. For some reason it has accrued an odd following amongst Guardian reading film-goers - I can only assume they get a visual frisson out of pretending to slum it. Steer clear my friends. It is a poor film with a poor script that likes to think it is breaking boundaries by adding humorous insights into grim life on the estates. it isn't..but it is grim. Do the washing up instead.",0
"I mean really, really, REALLY high and this movie has a shot at entertainment. I don't mean regular high, i mean the high where reading the phonebook would have you in stitches. otherwise save the time out of your life and go do something more constructive with it, like hitting your head on a brick wall and insulting your own intelligence. A complete waste of talent in some cases (Bernie Mac, John C. McGinley, Tom Kenny, and the master of hams Shatner) and exactly the kind of crap they deserve to make (the myriad of rappers who insist on making movies). Not without it's laughs (again chemical aid is crucial) and certainly not without offending the politically over-sensitive (which I'm always in favor of) but ultimately not worth the time out of your life.",0
"This is a great movie, I did the play a while ago. It had an extra zing-- to it. I loved Vanessa Williams as Rosey, and also Jason Alexander has a good voice. It was great. The setting were also very good. Except the fact that it is 2 hours and 50 minutes, makes it pretty long. Overall I give it 8.5 stars. They also added a few parts, but it was still cool.",1
"I have been eagerly anticipating the opening of this film for several months. Being a huge Jim Carrey fan, I easily saw how he could morph himself into Seuss' Grinch and make the character his own. I was not disappointed. <br /><br />This movie was pure magic. Carrey is a master at his trade and no one could have played this role to perfection as he did. There was plenty to enjoy for both adults and children alike and this movie is sure to become a timeless classic for all to enjoy in the years to come. I already have visions of my young daughter sitting down year after year to watch this remake on video, and I undoubtedly will watch with her and laugh as I did the first time I saw it.<br /><br />Clearly, this movie has Jim Carrey written all over it, and I do not believe that it would have come together without him. However, the supporting cast was charming and entertaining in their own right, most notably the adorable Taylor Momsen who was the perfect foil for Carrey's antics. The set design, musical score and costumes all lent their hands to a magical, fabulous finished product and I believe all involved can be proud. <br /><br />It is not an easy feat to turn a 22 minute cartoon classic into a full length live action film, but Howard has succeeded with flying colours. For those critics who disagree, perhaps it is your hearts that are 2 sizes too small.",1
"I can't comment on the accuracy of this production, historical or literary, but I can say that I enjoyed it. If there is a God, the sound track will be released, Ilona Sekacz' work is truly enduring. Twenty years on I am still moved by the haunting themes of this production and return to it frequently.<br /><br />The story surrounds the entry into society of Catherine Moreland. Somewhat awkward and possessed of an unhealthy interest in Gothic stories (early pulp fiction?), Catherine descends on Bath in the company of Mrs Allen where she meets Henry Tilney. She is invited to visit the Tilneys at Northanger Abbey, the seat of the formidable (and somewhat financially challenged) General Tilney, who has the unfortunate misconception that there is wealth afoot.<br /><br />Where mutual attraction mixes with family finance, dispute is inevitable. This coupled with Catherines vivid imagination, leads her to fear for her safety. Her eventual departure is marred by accusations and counter accusations of deception and connivance.<br /><br />But the attraction between Catherine and Henry stands these trials. He returns to provide a happy ending. This final scene is especially compelling, given the incidental music of Ilona Sekacz.<br /><br />It may well be a ""bad"" production from the purists viewpoint, gaudy costumes and shaky performances not withstanding, but for me it's 88 minutes of bliss.",1
"I watched this film recently on DVD and I have to say I wasn't impressed. I know it's taboo to knock independent films, but this one felt devoid of entertainment.<br /><br />The premise was interesting, but the execution of it fell short. I found myself thinking ""okay, they're just getting into it, the story will pick up soon"". Before I knew it, the film was over and the story never picked up. I can't say I found the acting all that impressive either. It was pretty bad. Not Star Wars prequel trilogy bad, but bad nonetheless.<br /><br />I'm not sure what the running time was, I'll assume two hours (because it's a safe estimate). Anyway, when the film was finished, I felt as though I deserved some kind of recognition for the will power I exerted in not stopping the film and walking away halfway through.<br /><br />Again, I was thoroughly unimpressed, and eventually bored out of my wits. I'm not one of those guys who requires fast-paced action and explosions in a film, so don't start in on me as that being a reason for not liking it.",0
"I'll start blasting the movie first. Remove Abbott and Costello from the cast and you've got a badly colored movie, stiff cardboard from the casting department, badly dubbed sound (especially during the singing!) and annoying dialog (ex. listen to the line ""Mr. Dinklepuss"" ad infinitum). Obviously some studio hack thought that they could cash in on Disney's CLASSIC presentation of ""Mickey and the Beanstalk"", but maybe audiences were either more gullible back then (improbable) or stuck in a double feature (more probable). Even children should feel insulted at having this movie shown to them. A total waste of celluloid. Now, about the acting of Abbott and Costello. Bud Abbott always played the straight man, and by all accounts was the nicer person off the set. On radio, his character was usually the smooth fast talker, and was especially funny when his speed caused him to flub his lines and smooth over the mistakes. In the movies, he still plays the straight man, but is more of a con artist. Not that he's bad at it, but that character has been played to perfection by Groucho Marx. The real travesty of the duo on film is Lou Costello. Again, on radio he was funny. He played a character that was a little slower than Abbott, but not too much slower! He was also glib with the lines, and got me laughing when he would ad-lib at Abbott's mistakes. On film, I don't know if it was his decision or not, but in the movies his character becomes a shoddy impersonation of Stan Laurel, which in turn was even more shoddily done by Jerry Lewis. Why the change? he was funny on radio when he was a smarta--, but here he becomes a child-like character that looks like he's mugging for the cameras in every shot. this characterization is shown in every movie they do, and only brings a stain to the reputation they had on radio. What is left to their film career is a poor (very, VERY poor) copy of Laurel and Hardy. The movies would have been much funnier if they had played their radio characters instead of retreads of stock casting.",0
"If you seen Rodney Dangerfield's previous movies and performances, you'll recognise several of the jokes made in this odd piece of dreck. Written like a sitcom, this movie fails to strike any sort of likeable chord throughout, from the self-help doctor played by the aways sexy-as-chopped liver Molly Shannon to the 'I'm fat, and therefore funny' John Linette. The 5 wives themselves are likeable enough, and if this had been done as a pilot for an action-adventure series, it might have worked. Instead, it comes off like a male fantasy that's trying hard not to be politically incorrect.",0
"This satire is just really, really dead-on, and nobody is spared. But even though this movie has plenty of laughs within the silly story and the grotesque imitation of Hitler (here cleverly renamed as ""Hynkel"", and speaking in a hilarious kind of pseudo-German), the general tone is pretty sad, maybe because of the movie's place in history. And the actors aren't even exaggerating that much I suppose. One of the greatest movie moments of all time must be the Jewish barber's ending speech, if only things could have ended in that way. It's not even really the character talking anymore, it's Chaplin saying something he really wanted to say. If you ignore the technical aspects, the movie doesn't feel dated or old, it actually moves at a pretty nice pace. And the sharp humor we find everywhere in this work will never die, the only thing I don't care for is the slapstick, but that just comes with the era I suppose. This is an incredibly daring, harsh take on fascism, it's so hard-hitting still after all these years.",1
"I have to give this movie a 4 because of a couple of things.<br /><br />1. What I'll call the ""stupid victim syndrome"". If you have the killer on the floor and you have his gun - shoot him please. If you are a cop and you have your shotgun pointed at the killer's back - shoot him please.<br /><br />2. When you are in a high stress situation and you have your finger on the trigger of a gun - your first instinct is to squeeze. This is one of the first things they teach you in handgun training and the reason that you don't put your finger on the trigger until you are ready to fire - ask any hunter or infantryman. If you are electrocuted, your muscles should also contract - making you squeeze your finger.<br /><br />3. It's really hard to lay on the floor completely still for 8 hours without 2 other people - one of them a doctor - not noticing that you aren't dead. Even more so if you are supposedly dying of a brain tumor and were in the hospital just a few months earlier.<br /><br />4. Technically, the killer did kill one of his victims - the guy he injected with poison that had to get the antidote. If you poison someone, that is murder.<br /><br />5. What was Adam's lesson that he was supposed to learn? Yes, the doctor needed to be there, but what was Adam's crime? Maybe I just missed something.<br /><br />Other than those things, I would have given this movie a higher grade. The plot was pretty good, and the ways the killer chose to kill his victims were very inventive. I can even forgive the terrible acting on the doctor's part - the scenes with his family were enough to make me sick. The cinematography and soundtrack were very good, but the ending seemed contrived and just didn't work for me. Thank goodness I didn't have to pay to see this or I would have demanded a refund.",0
